SAMPLE_ACC,SAMPLE_DESCRIPTION,DESCRIPTION,SITE_DESCRIPTION,REGION,HABITAT_NAME,biome_label,biome_id,environmental_material_label,environmental_material_id,environmental_feature_label,environmental_feature_id,suggest new terms
CAM_SMPL_002841,LTERStation7 EukV9 1380F/1389F replication2,,Marine,Antarctica Long Term Ecological Research (PAL-LTER),saline water,marine pelagic biome,ENVO:01000023,sea water,ENVO:00002149,marine palegic feature,ENVO:01000044,
CAM_SMPL_002844,LTERStation8 EukV9 1380F/1389F replication1,,Marine,Antarctica Long Term Ecological Research (PAL-LTER),saline water,marine pelagic biome,ENVO:01000023,sea water,ENVO:00002149,marine palegic feature,ENVO:01000044,
CAM_SMPL_002849,LTERStation8 EukV9 1380F/1389F replication2,,Marine,Antarctica Long Term Ecological Research (PAL-LTER),saline water,marine pelagic biome,ENVO:01000023,sea water,ENVO:00002149,marine palegic feature,ENVO:01000044,
CAM_SMPL_002858,"GS027 - Devil's Crown, Floreana Island",,Coastal,Galapagos Islands,saline water,marine pelagic biome,ENVO:01000023,coastal water,ENVO:00002150,oceanic island,ENVO:00000222,
CAM_SMPL_002866,GS028 - Coastal Floreana,,Coastal,Galapagos Islands,saline water,marine pelagic biome,ENVO:01000023,coastal water,ENVO:00002150,oceanic island,ENVO:00000222,
CAM_SMPL_002870,"GS029 - North James Bay, Santigo Island",,Coastal,Galapagos Islands,saline water,marine pelagic biome,ENVO:01000023,coastal water,ENVO:00002150,oceanic island,ENVO:00000222,
CAM_SMPL_002876,"GS031 - Upwelling, Fernandina Island",,Coastal upwelling,Galapagos Islands,saline water,marine pelagic biome,ENVO:01000023,coastal water,ENVO:00002150,coastal upwelling|oceanic island,ENVO:01000006|ENVO:00000222,
CAM_SMPL_002877,GS034 - North Seamore Island,,Coastal,Galapagos Islands,saline water,marine pelagic biome,ENVO:01000023,coastal water,ENVO:00002150,oceanic island,ENVO:00000222,
CAM_SMPL_002879,GS035 - Wolf Island,,Coastal,Galapagos Islands,saline water,marine pelagic biome,ENVO:01000023,coastal water,ENVO:00002150,oceanic island,ENVO:00000222,
CAM_SMPL_002881,"GS036 - Cabo Marshall, Isabella Island",,Coastal,Galapagos Islands,saline water,marine pelagic biome,ENVO:01000023,coastal water,ENVO:00002150,oceanic island,ENVO:00000222,
CAM_SMPL_002883,"HF130_10-06-02 - HOT station ALOHA, 130 m",,base of chlorophyll maximum,North Pacific Subtropical Gyre,saline water,marine pelagic biome,ENVO:01000023,sea water,ENVO:00002149,marine palegic feature,ENVO:01000044,
CAM_SMPL_002884,"HF770_12-21-03 - HOT station ALOHA, 770 m",,core of dissolved oxygen minimum layer,North Pacific Subtropical Gyre,saline water,marine pelagic biome,ENVO:01000023,sea water,ENVO:00002149,oceanic gyre,ENVO:01000074,
CAM_SMPL_002885,FannLIMic081105,water below the boundary layer,seawater,Northern Line Island,saline water,marine pelagic biome,ENVO:01000023,sea water,ENVO:00002149,oceanic island,ENVO:00000222,
CAM_SMPL_002886,FannLIVir081105,water below the boundary layer,seawater,Northern Line Island,saline water,marine pelagic biome,ENVO:01000023,sea water,ENVO:00002149,oceanic island,ENVO:00000222,
CAM_SMPL_002889,KingLIMic082105,water below the boundary layer,seawater,Northern Line Island,saline water,marine pelagic biome,ENVO:01000023,sea water,ENVO:00002149,oceanic island,ENVO:00000222,
CAM_SMPL_002896,KingLIVir082105,water below the boundary layer,seawater,Northern Line Island,saline water,marine pelagic biome,ENVO:01000023,sea water,ENVO:00002149,oceanic island,ENVO:00000222,
CAM_SMPL_002897,PalmLIMic081805,water below the boundary layer,seawater,Northern Line Island,saline water,marine pelagic biome,ENVO:01000023,sea water,ENVO:00002149,oceanic island,ENVO:00000222,
CAM_SMPL_002898,PalmLIVir081805,water below the boundary layer,seawater,Northern Line Island,saline water,marine pelagic biome,ENVO:01000023,sea water,ENVO:00002149,oceanic island,ENVO:00000222,
CAM_SMPL_002900,XmasLIMic080505,water below the boundary layer,seawater,Northern Line Island,saline water,marine pelagic biome,ENVO:01000023,sea water,ENVO:00002149,oceanic island,ENVO:00000222,
CAM_SMPL_002901,XmasLIVir080505,water below the boundary layer,seawater,Northern Line Island,saline water,marine pelagic biome,ENVO:01000023,sea water,ENVO:00002149,oceanic island,ENVO:00000222,
CAM_SMPL_002902,,Alteromonas macleodii EZ55,marine habitat,Equatorial Pacific,marine habitat,marine pelagic biome,ENVO:01000023,sea water,ENVO:00002149,,,
CAM_SMPL_002903,,Campylobacterales bacterium GD 1,marine habitat,"Gotland Deep, Baltic Sea, pelagic redoxcline of the Baltic Sea",marine habitat,marine pelagic biome,ENVO:01000023,sea water,ENVO:00002149,sea,ENVO:00000016,
CAM_SMPL_002905,MF_BAL199 - Alpha proteobacterium BAL199,,saline water,Baltic Sea,saline water,marine pelagic biome,ENVO:01000023,sea water,ENVO:00002149,sea,ENVO:00000016,
CAM_SMPL_002906,MF_BBAL3 - Brevundimonas sp. BAL3,,saline water,Baltic Sea,saline water,marine pelagic biome,ENVO:01000023,sea water,ENVO:00002149,sea,ENVO:00000016,
CAM_SMPL_002907,MF_DSM3645 - Blastopirellula marina DSM 3645,,saline water,Baltic Sea,saline water,marine pelagic biome,ENVO:01000023,sea water,ENVO:00002149,sea,ENVO:00000016,
CAM_SMPL_002909,MF_FBBAL38 - Flavobacteria bacterium BAL38,,saline water,Baltic Sea,saline water,marine pelagic biome,ENVO:01000023,sea water,ENVO:00002149,sea,ENVO:00000016,
CAM_SMPL_002910,MF_N9414 - Nodularia spumigena CCY9414,,saline water,Baltic Sea,saline water,marine pelagic biome,ENVO:01000023,sea water,ENVO:00002149,sea,ENVO:00000016,
CAM_SMPL_002911,MF_OS145 - Idiomarina baltica OS145,,saline water,Baltic Sea,saline water,marine pelagic biome,ENVO:01000023,sea water,ENVO:00002149,sea,ENVO:00000016,
CAM_SMPL_002914,MF_PBAL39 - Pedobacter sp. BAL39,,saline water,Baltic Sea,saline water,marine pelagic biome,ENVO:01000023,sea water,ENVO:00002149,sea,ENVO:00000016,
CAM_SMPL_002920,MF_ISM - Roseovarius nubinhibens ISM,,open ocean,Caribbean Sea,saline water,marine pelagic biome,ENVO:01000023,sea water,ENVO:00002149,sea,ENVO:00000016,
CAM_SMPL_002921,MF_B14911 - Bacillus sp. NRRL B-14911,,saline water,Gulf of Mexico,saline water,marine pelagic biome,ENVO:01000023,sea water,ENVO:00002149,bay,ENVO:00000032,
CAM_SMPL_002923,MF_SM111 - Synechococcus sp. M11.1,,saline water,Gulf of Mexico,saline water,marine pelagic biome,ENVO:01000023,sea water,ENVO:00002149,bay,ENVO:00000032,
CAM_SMPL_002924,MF_SM167 - Synechococcus sp.  M16.17,,saline water,Gulf of Mexico,saline water,marine pelagic biome,ENVO:01000023,sea water,ENVO:00002149,bay,ENVO:00000032,
CAM_SMPL_002925,MF_HPDFL43 - Hoeflea phototrophica DFL-43,,saline water,North Sea,saline water,marine pelagic biome,ENVO:01000023,sea water,ENVO:00002149,sea,ENVO:00000016,
CAM_SMPL_002926,MF_KT71 - Congregibacter litoralis KT71,,saline water,North Sea,saline water,marine pelagic biome,ENVO:01000023,sea water,ENVO:00002149,sea,ENVO:00000016,
CAM_SMPL_002928,MF_OIHEL45 - Oceanibulbus indolifex HEL-45,,saline water,North Sea,saline water,marine pelagic biome,ENVO:01000023,sea water,ENVO:00002149,sea,ENVO:00000016,
CAM_SMPL_002929,MF_SADFL11 - Stappia alexandrii DFL-11,,saline water,North Sea,saline water,marine pelagic biome,ENVO:01000023,sea water,ENVO:00002149,sea,ENVO:00000016,
CAM_SMPL_002930,MF_SKA34 - Photobacterium sp. SKA34,,saline water,North Sea,saline water,marine pelagic biome,ENVO:01000023,sea water,ENVO:00002149,sea,ENVO:00000016,
CAM_SMPL_002933,MF_SKA53 - Loktanella vestfoldensis SKA53,,saline water,North Sea,saline water,marine pelagic biome,ENVO:01000023,sea water,ENVO:00002149,sea,ENVO:00000016,
CAM_SMPL_002934,MF_SKA58 - Sphingomonas sp. SKA58,,saline water,North Sea,saline water,marine pelagic biome,ENVO:01000023,sea water,ENVO:00002149,sea,ENVO:00000016,
CAM_SMPL_002937,MF_SSKA14 - Stenotrophomonas sp. SKA14,,saline water,North Sea,saline water,marine pelagic biome,ENVO:01000023,sea water,ENVO:00002149,sea,ENVO:00000016,
CAM_SMPL_002938,MF_RED65 - Oceanobacter sp. RED65,,saline water,Red Sea,saline water,marine pelagic biome,ENVO:01000023,sea water,ENVO:00002149,sea,ENVO:00000016,
CAM_SMPL_002939,MF_RS9916 - Synechococcus sp. RS9916,,saline water,Red Sea,saline water,marine pelagic biome,ENVO:01000023,sea water,ENVO:00002149,sea,ENVO:00000016,
CAM_SMPL_002944,MF_RS9917 - Synechococcus sp. RS9917,,saline water,Red Sea,saline water,marine pelagic biome,ENVO:01000023,sea water,ENVO:00002149,sea,ENVO:00000016,
CAM_SMPL_002946,,Ahrensia R2A130,marine habitat,Subsurface (10m) water samples were collected in Niskin,marine habitat,marine pelagic biome,ENVO:01000023,sea water,ENVO:00002149,,,
CAM_SMPL_002947,,Roseobacter R2A57,marine habitat,Subsurface (10m) water samples were collected in Niskin,marine habitat,marine pelagic biome,ENVO:01000023,sea water,ENVO:00002149,,,
CAM_SMPL_002949,MF_KAOT1 - Kordia algicida OT-1,,saline water,South Sea,saline water,marine pelagic biome,ENVO:01000023,sea water,ENVO:00002149,ocean,ENVO:00000015,
CAM_SMPL_002950,MF_RSK20926 - Roseobacter sp. SK209-2-6,,denitrification and oxygen minimum zone,Arabian Sea,saline water,marine pelagic biome,ENVO:01000023,sea water,ENVO:00002149,sea,ENVO:00000016,
CAM_SMPL_002951,Tetraselmis astigmatica CCMP880,,"Keystone Salt Marsh, Whidbey Island, Washington USA",,other,marine salt marsh biome,ENVO:01000022,saline water,ENVO:00002010,saline marsh,ENVO:00000054,
CAM_SMPL_002955,,Citreicella sp. SE45,saline water,"southeastern US salt marshes off Skidaway Island, GA",saline water,marine salt marsh biome,ENVO:01000022,saline water,ENVO:00002010,saline marsh,ENVO:00000054,
CAM_SMPL_002956,,Loktanella sp. SE62,saline water,"Decaying salt marsh grass (Spartina), Sapelo Island, GA, USA",saline water,marine salt marsh biome,ENVO:01000022,organic material,ENVO:01000155,saline marsh,ENVO:00000054,plant derived material
CAM_SMPL_002968,,seawater,"coastal, surface water",Pacific:South China Sea,marine habitat,neritic epipelagic zone biome,ENVO:01000042,coastal water,ENVO:00002150,coastal water body,ENVO:02000049,
CAM_SMPL_002969,,Seawater,Collected from natural E. huxleyi bloom,English Channel,marine habitat,neritic epipelagic zone biome,ENVO:01000042,coastal water,ENVO:00002150,marine channel|marine algal bloom,ENVO:00000396|ENVO:01000057,
CAM_SMPL_002970,,Seawater,Collected from natural E. huxleyi bloom,English Channel,marine habitat,neritic epipelagic zone biome,ENVO:01000042,coastal water,ENVO:00002150,marine channel|marine algal bloom,ENVO:00000396|ENVO:01000057,
CAM_SMPL_002971,,Seawater,Collected from natural E. huxleyi bloom,English Channel,marine habitat,neritic epipelagic zone biome,ENVO:01000042,coastal water,ENVO:00002150,marine channel|marine algal bloom,ENVO:00000396|ENVO:01000057,
CAM_SMPL_002988,,Seawater,Collected from natural E. huxleyi bloom,English Channel,marine habitat,neritic epipelagic zone biome,ENVO:01000042,coastal water,ENVO:00002150,marine channel|marine algal bloom,ENVO:00000396|ENVO:01000057,
CAM_SMPL_002989,,Seawater,Collected from natural E. huxleyi bloom,English Channel,marine habitat,neritic epipelagic zone biome,ENVO:01000042,coastal water,ENVO:00002150,marine channel|marine algal bloom,ENVO:00000396|ENVO:01000057,
CAM_SMPL_002989,,Seawater,Collected from natural E. huxleyi bloom,English Channel,marine habitat,neritic epipelagic zone biome,ENVO:01000042,coastal water,ENVO:00002150,marine channel|marine algal bloom,ENVO:00000396|ENVO:01000057,
CAM_SMPL_002989,,Seawater,Collected from natural E. huxleyi bloom,English Channel,marine habitat,neritic epipelagic zone biome,ENVO:01000042,coastal water,ENVO:00002150,marine channel|marine algal bloom,ENVO:00000396|ENVO:01000057,
CAM_SMPL_002989,,seawater,"coastal, surface water",Atlantic:Baltic Sea,marine habitat,neritic epipelagic zone biome,ENVO:01000042,coastal water,ENVO:00002150,coastal water body,ENVO:02000049,
